"target_doi","year","citation_count","PY","years_since_pub","scite_total_citation_count"
"10.1093/scan/nsq036",2016,4,2010,6,11
"10.1093/scan/nsq036",2017,0,2010,7,11
"10.1093/scan/nsq036",2018,1,2010,8,11
"10.1093/scan/nsq036",2019,0,2010,9,11
"10.1093/scan/nsq036",2020,0,2010,10,11
"10.1093/scan/nsq038",2011,3,2011,0,16
"10.1093/scan/nsq038",2012,2,2011,1,16
"10.1093/scan/nsq038",2013,0,2011,2,16
"10.1093/scan/nsq038",2014,1,2011,3,16
"10.1093/scan/nsq038",2015,3,2011,4,16
"10.1093/scan/nsq038",2016,4,2011,5,16
"10.1093/scan/nsq038",2017,0,2011,6,16
"10.1093/scan/nsq038",2018,1,2011,7,16
"10.1093/scan/nsq038",2019,1,2011,8,16
"10.1093/scan/nsq038",2020,1,2011,9,16
"10.1093/scan/nsq039",2011,2,2011,0,36
"10.1093/scan/nsq039",2012,7,2011,1,36
"10.1093/scan/nsq039",2013,3,2011,2,36
"10.1093/scan/nsq039",2014,5,2011,3,36
"10.1093/scan/nsq039",2015,4,2011,4,36
"10.1093/scan/nsq039",2016,3,2011,5,36
"10.1093/scan/nsq039",2017,3,2011,6,36
"10.1093/scan/nsq039",2018,3,2011,7,36
"10.1093/scan/nsq039",2019,3,2011,8,36
"10.1093/scan/nsq039",2020,3,2011,9,36
"10.1093/scan/nsq043",2011,5,2011,0,46
"10.1093/scan/nsq043",2012,8,2011,1,46
"10.1093/scan/nsq043",2013,4,2011,2,46
"10.1093/scan/nsq043",2014,5,2011,3,46
"10.1093/scan/nsq043",2015,11,2011,4,46
"10.1093/scan/nsq043",2016,6,2011,5,46
"10.1093/scan/nsq043",2017,3,2011,6,46
"10.1093/scan/nsq043",2018,0,2011,7,46
"10.1093/scan/nsq043",2019,2,2011,8,46
"10.1093/scan/nsq043",2020,2,2011,9,46
"10.1093/scan/nsq044",2011,1,2011,0,33
"10.1093/scan/nsq044",2012,3,2011,1,33
"10.1093/scan/nsq044",2013,3,2011,2,33
"10.1093/scan/nsq044",2014,5,2011,3,33
"10.1093/scan/nsq044",2015,2,2011,4,33
"10.1093/scan/nsq044",2016,6,2011,5,33
"10.1093/scan/nsq044",2017,3,2011,6,33
"10.1093/scan/nsq044",2018,4,2011,7,33
"10.1093/scan/nsq044",2019,5,2011,8,33
"10.1093/scan/nsq044",2020,1,2011,9,33
"10.1093/scan/nsq046",2011,2,2011,0,70
"10.1093/scan/nsq046",2012,6,2011,1,70
"10.1093/scan/nsq046",2013,9,2011,2,70
"10.1093/scan/nsq046",2014,3,2011,3,70
"10.1093/scan/nsq046",2015,9,2011,4,70
"10.1093/scan/nsq046",2016,7,2011,5,70
"10.1093/scan/nsq046",2017,4,2011,6,70
"10.1093/scan/nsq046",2018,11,2011,7,70
"10.1093/scan/nsq046",2019,10,2011,8,70
"10.1093/scan/nsq046",2020,9,2011,9,70
"10.1093/scan/nsq048",2011,0,2011,0,20
"10.1093/scan/nsq048",2012,0,2011,1,20
"10.1093/scan/nsq048",2013,3,2011,2,20
"10.1093/scan/nsq048",2014,7,2011,3,20
"10.1093/scan/nsq048",2015,3,2011,4,20
"10.1093/scan/nsq048",2016,3,2011,5,20
"10.1093/scan/nsq048",2017,3,2011,6,20
"10.1093/scan/nsq048",2018,0,2011,7,20
"10.1093/scan/nsq048",2019,0,2011,8,20
"10.1093/scan/nsq048",2020,1,2011,9,20
"10.1093/scan/nsq050",2011,1,2011,0,17
"10.1093/scan/nsq050",2012,4,2011,1,17
"10.1093/scan/nsq050",2013,0,2011,2,17
"10.1093/scan/nsq050",2014,2,2011,3,17
"10.1093/scan/nsq050",2015,4,2011,4,17
"10.1093/scan/nsq050",2016,1,2011,5,17
"10.1093/scan/nsq050",2017,1,2011,6,17
"10.1093/scan/nsq050",2018,2,2011,7,17
"10.1093/scan/nsq050",2019,1,2011,8,17
"10.1093/scan/nsq050",2020,1,2011,9,17
"10.1093/scan/nsq054",2011,2,2011,0,104
"10.1093/scan/nsq054",2012,5,2011,1,104
"10.1093/scan/nsq054",2013,12,2011,2,104
"10.1093/scan/nsq054",2014,13,2011,3,104
"10.1093/scan/nsq054",2015,14,2011,4,104
"10.1093/scan/nsq054",2016,15,2011,5,104
"10.1093/scan/nsq054",2017,13,2011,6,104
"10.1093/scan/nsq054",2018,11,2011,7,104
"10.1093/scan/nsq054",2019,11,2011,8,104
"10.1093/scan/nsq054",2020,8,2011,9,104
"10.1093/scan/nsq058",2011,0,2011,0,18
"10.1093/scan/nsq058",2012,0,2011,1,18
"10.1093/scan/nsq058",2013,3,2011,2,18
"10.1093/scan/nsq058",2014,1,2011,3,18
"10.1093/scan/nsq058",2015,2,2011,4,18
"10.1093/scan/nsq058",2016,4,2011,5,18
"10.1093/scan/nsq058",2017,1,2011,6,18
"10.1093/scan/nsq058",2018,3,2011,7,18
"10.1093/scan/nsq058",2019,3,2011,8,18
"10.1093/scan/nsq058",2020,1,2011,9,18
"10.1093/scan/nsq063",2010,0,2010,0,53
"10.1093/scan/nsq063",2011,3,2010,1,53
"10.1093/scan/nsq063",2012,5,2010,2,53
"10.1093/scan/nsq063",2013,9,2010,3,53
"10.1093/scan/nsq063",2014,6,2010,4,53
"10.1093/scan/nsq063",2015,9,2010,5,53
"10.1093/scan/nsq063",2016,3,2010,6,53
"10.1093/scan/nsq063",2017,7,2010,7,53
"10.1093/scan/nsq063",2018,5,2010,8,53
"10.1093/scan/nsq063",2019,2,2010,9,53
"10.1093/scan/nsq063",2020,4,2010,10,53
"10.1093/scan/nsq067",2011,2,2011,0,45
"10.1093/scan/nsq067",2012,9,2011,1,45
"10.1093/scan/nsq067",2013,5,2011,2,45
"10.1093/scan/nsq067",2014,10,2011,3,45
"10.1093/scan/nsq067",2015,4,2011,4,45
"10.1093/scan/nsq067",2016,3,2011,5,45
"10.1093/scan/nsq067",2017,3,2011,6,45
"10.1093/scan/nsq067",2018,2,2011,7,45
"10.1093/scan/nsq067",2019,7,2011,8,45
"10.1093/scan/nsq067",2020,0,2011,9,45
"10.1093/scan/nsq072",2011,0,2011,0,3
"10.1093/scan/nsq072",2012,0,2011,1,3
"10.1093/scan/nsq072",2013,1,2011,2,3
"10.1093/scan/nsq072",2014,0,2011,3,3
"10.1093/scan/nsq072",2015,0,2011,4,3
"10.1093/scan/nsq072",2016,2,2011,5,3
"10.1093/scan/nsq072",2017,0,2011,6,3
"10.1093/scan/nsq072",2018,0,2011,7,3
"10.1093/scan/nsq072",2019,0,2011,8,3
"10.1093/scan/nsq072",2020,0,2011,9,3
"10.1093/scan/nsq076",2011,3,2011,0,23
"10.1093/scan/nsq076",2012,0,2011,1,23
"10.1093/scan/nsq076",2013,3,2011,2,23
"10.1093/scan/nsq076",2014,2,2011,3,23
"10.1093/scan/nsq076",2015,1,2011,4,23
"10.1093/scan/nsq076",2016,5,2011,5,23
"10.1093/scan/nsq076",2017,6,2011,6,23
"10.1093/scan/nsq076",2018,1,2011,7,23
"10.1093/scan/nsq076",2019,2,2011,8,23
"10.1093/scan/nsq076",2020,0,2011,9,23
"10.1093/scan/nsq084",2011,1,2011,0,35
"10.1093/scan/nsq084",2012,2,2011,1,35
"10.1093/scan/nsq084",2013,7,2011,2,35
"10.1093/scan/nsq084",2014,6,2011,3,35
"10.1093/scan/nsq084",2015,2,2011,4,35
"10.1093/scan/nsq084",2016,7,2011,5,35
"10.1093/scan/nsq084",2017,3,2011,6,35
"10.1093/scan/nsq084",2018,2,2011,7,35
"10.1093/scan/nsq084",2019,2,2011,8,35
"10.1093/scan/nsq084",2020,3,2011,9,35
"10.1093/scan/nsq093",2012,4,2012,0,32
"10.1093/scan/nsq093",2013,4,2012,1,32
"10.1093/scan/nsq093",2014,5,2012,2,32
"10.1093/scan/nsq093",2015,8,2012,3,32
"10.1093/scan/nsq093",2016,0,2012,4,32
"10.1093/scan/nsq093",2017,4,2012,5,32
"10.1093/scan/nsq093",2018,2,2012,6,32
"10.1093/scan/nsq093",2019,2,2012,7,32
"10.1093/scan/nsq093",2020,3,2012,8,32
"10.1093/scan/nsq096",2012,3,2012,0,53
"10.1093/scan/nsq096",2013,5,2012,1,53
"10.1093/scan/nsq096",2014,6,2012,2,53
"10.1093/scan/nsq096",2015,5,2012,3,53
"10.1093/scan/nsq096",2016,8,2012,4,53
"10.1093/scan/nsq096",2017,10,2012,5,53
"10.1093/scan/nsq096",2018,7,2012,6,53
"10.1093/scan/nsq096",2019,4,2012,7,53
"10.1093/scan/nsq096",2020,5,2012,8,53
"10.1093/scan/nsq098",2012,3,2012,0,100
"10.1093/scan/nsq098",2013,6,2012,1,100
"10.1093/scan/nsq098",2014,14,2012,2,100
"10.1093/scan/nsq098",2015,8,2012,3,100
"10.1093/scan/nsq098",2016,12,2012,4,100
"10.1093/scan/nsq098",2017,10,2012,5,100
"10.1093/scan/nsq098",2018,18,2012,6,100
"10.1093/scan/nsq098",2019,15,2012,7,100
"10.1093/scan/nsq098",2020,14,2012,8,100
"10.1093/scan/nsq105",2012,3,2012,0,30
"10.1093/scan/nsq105",2013,2,2012,1,30
"10.1093/scan/nsq105",2014,3,2012,2,30
"10.1093/scan/nsq105",2015,2,2012,3,30
"10.1093/scan/nsq105",2016,5,2012,4,30
"10.1093/scan/nsq105",2017,3,2012,5,30
"10.1093/scan/nsq105",2018,4,2012,6,30
"10.1093/scan/nsq105",2019,3,2012,7,30
"10.1093/scan/nsq105",2020,5,2012,8,30
"10.1093/scan/nsq106",2012,8,2012,0,65
"10.1093/scan/nsq106",2013,7,2012,1,65
"10.1093/scan/nsq106",2014,5,2012,2,65
"10.1093/scan/nsq106",2015,9,2012,3,65
"10.1093/scan/nsq106",2016,6,2012,4,65
"10.1093/scan/nsq106",2017,9,2012,5,65
"10.1093/scan/nsq106",2018,8,2012,6,65
"10.1093/scan/nsq106",2019,6,2012,7,65
"10.1093/scan/nsq106",2020,7,2012,8,65
"10.1093/scan/nsq107",2012,13,2012,0,123
"10.1093/scan/nsq107",2013,11,2012,1,123
"10.1093/scan/nsq107",2014,14,2012,2,123
"10.1093/scan/nsq107",2015,11,2012,3,123
"10.1093/scan/nsq107",2016,19,2012,4,123
"10.1093/scan/nsq107",2017,16,2012,5,123
"10.1093/scan/nsq107",2018,11,2012,6,123
"10.1093/scan/nsq107",2019,11,2012,7,123
"10.1093/scan/nsq107",2020,17,2012,8,123
"10.1093/scan/nsr002",2012,5,2012,0,71
"10.1093/scan/nsr002",2013,10,2012,1,71
"10.1093/scan/nsr002",2014,8,2012,2,71
"10.1093/scan/nsr002",2015,11,2012,3,71
"10.1093/scan/nsr002",2016,8,2012,4,71
"10.1093/scan/nsr002",2017,6,2012,5,71
"10.1093/scan/nsr002",2018,7,2012,6,71
"10.1093/scan/nsr002",2019,6,2012,7,71
"10.1093/scan/nsr002",2020,10,2012,8,71
"10.1093/scan/nsr005",2012,6,2012,0,87
"10.1093/scan/nsr005",2013,10,2012,1,87
"10.1093/scan/nsr005",2014,8,2012,2,87
"10.1093/scan/nsr005",2015,7,2012,3,87
"10.1093/scan/nsr005",2016,13,2012,4,87
"10.1093/scan/nsr005",2017,13,2012,5,87
"10.1093/scan/nsr005",2018,10,2012,6,87
"10.1093/scan/nsr005",2019,9,2012,7,87
"10.1093/scan/nsr005",2020,11,2012,8,87
"10.1093/scan/nsr013",2012,2,2012,0,16
"10.1093/scan/nsr013",2013,1,2012,1,16
"10.1093/scan/nsr013",2014,0,2012,2,16
"10.1093/scan/nsr013",2015,2,2012,3,16
"10.1093/scan/nsr013",2016,3,2012,4,16
"10.1093/scan/nsr013",2017,1,2012,5,16
"10.1093/scan/nsr013",2018,1,2012,6,16
"10.1093/scan/nsr013",2019,4,2012,7,16
"10.1093/scan/nsr013",2020,2,2012,8,16
"10.1093/scan/nsr014",2012,2,2012,0,24
"10.1093/scan/nsr014",2013,6,2012,1,24
"10.1093/scan/nsr014",2014,2,2012,2,24
"10.1093/scan/nsr014",2015,1,2012,3,24
"10.1093/scan/nsr014",2016,3,2012,4,24
"10.1093/scan/nsr014",2017,6,2012,5,24
"10.1093/scan/nsr014",2018,1,2012,6,24
"10.1093/scan/nsr014",2019,1,2012,7,24
"10.1093/scan/nsr014",2020,2,2012,8,24
"10.1093/scan/nsr015",2012,0,2012,0,7
"10.1093/scan/nsr015",2013,1,2012,1,7
"10.1093/scan/nsr015",2014,1,2012,2,7
"10.1093/scan/nsr015",2015,1,2012,3,7
"10.1093/scan/nsr015",2016,0,2012,4,7
"10.1093/scan/nsr015",2017,1,2012,5,7
"10.1093/scan/nsr015",2018,3,2012,6,7
"10.1093/scan/nsr015",2019,0,2012,7,7
"10.1093/scan/nsr015",2020,0,2012,8,7
"10.1093/scan/nsr021",2012,2,2012,0,94
"10.1093/scan/nsr021",2013,5,2012,1,94
"10.1093/scan/nsr021",2014,9,2012,2,94
"10.1093/scan/nsr021",2015,5,2012,3,94
"10.1093/scan/nsr021",2016,9,2012,4,94
"10.1093/scan/nsr021",2017,13,2012,5,94
"10.1093/scan/nsr021",2018,15,2012,6,94
"10.1093/scan/nsr021",2019,20,2012,7,94
"10.1093/scan/nsr021",2020,16,2012,8,94
"10.1093/scan/nsr022",2012,0,2012,0,31
"10.1093/scan/nsr022",2013,3,2012,1,31
"10.1093/scan/nsr022",2014,5,2012,2,31
"10.1093/scan/nsr022",2015,4,2012,3,31
"10.1093/scan/nsr022",2016,3,2012,4,31
"10.1093/scan/nsr022",2017,1,2012,5,31
"10.1093/scan/nsr022",2018,5,2012,6,31
"10.1093/scan/nsr022",2019,3,2012,7,31
"10.1093/scan/nsr022",2020,7,2012,8,31
"10.1093/scan/nsr024",2012,7,2012,0,76
"10.1093/scan/nsr024",2013,15,2012,1,76
"10.1093/scan/nsr024",2014,9,2012,2,76
"10.1093/scan/nsr024",2015,5,2012,3,76
"10.1093/scan/nsr024",2016,8,2012,4,76
"10.1093/scan/nsr024",2017,9,2012,5,76
"10.1093/scan/nsr024",2018,9,2012,6,76
"10.1093/scan/nsr024",2019,5,2012,7,76
"10.1093/scan/nsr024",2020,9,2012,8,76
"10.1093/scan/nsr026",2012,6,2012,0,182
"10.1093/scan/nsr026",2013,11,2012,1,182
"10.1093/scan/nsr026",2014,19,2012,2,182
"10.1093/scan/nsr026",2015,12,2012,3,182
"10.1093/scan/nsr026",2016,19,2012,4,182
"10.1093/scan/nsr026",2017,22,2012,5,182
"10.1093/scan/nsr026",2018,11,2012,6,182
"10.1093/scan/nsr026",2019,17,2012,7,182
"10.1093/scan/nsr026",2020,65,2012,8,182
"10.1093/scan/nsr030",2012,1,2012,0,22
"10.1093/scan/nsr030",2013,0,2012,1,22
"10.1093/scan/nsr030",2014,6,2012,2,22
"10.1093/scan/nsr030",2015,1,2012,3,22
"10.1093/scan/nsr030",2016,4,2012,4,22
"10.1093/scan/nsr030",2017,2,2012,5,22
"10.1093/scan/nsr030",2018,3,2012,6,22
"10.1093/scan/nsr030",2019,2,2012,7,22
"10.1093/scan/nsr030",2020,3,2012,8,22
"10.1093/scan/nsr031",2012,0,2012,0,31
"10.1093/scan/nsr031",2013,5,2012,1,31
"10.1093/scan/nsr031",2014,4,2012,2,31
"10.1093/scan/nsr031",2015,6,2012,3,31
"10.1093/scan/nsr031",2016,2,2012,4,31
"10.1093/scan/nsr031",2017,6,2012,5,31
"10.1093/scan/nsr031",2018,1,2012,6,31
"10.1093/scan/nsr031",2019,2,2012,7,31
"10.1093/scan/nsr031",2020,5,2012,8,31
"10.1093/scan/nsr034",2012,1,2012,0,32
"10.1093/scan/nsr034",2013,5,2012,1,32
"10.1093/scan/nsr034",2014,4,2012,2,32
"10.1093/scan/nsr034",2015,3,2012,3,32
"10.1093/scan/nsr034",2016,5,2012,4,32
"10.1093/scan/nsr034",2017,2,2012,5,32
"10.1093/scan/nsr034",2018,4,2012,6,32
"10.1093/scan/nsr034",2019,3,2012,7,32
"10.1093/scan/nsr034",2020,5,2012,8,32
"10.1093/scan/nsr045",2012,1,2012,0,52
"10.1093/scan/nsr045",2013,3,2012,1,52
"10.1093/scan/nsr045",2014,7,2012,2,52
"10.1093/scan/nsr045",2015,4,2012,3,52
"10.1093/scan/nsr045",2016,4,2012,4,52
"10.1093/scan/nsr045",2017,8,2012,5,52
"10.1093/scan/nsr045",2018,9,2012,6,52
"10.1093/scan/nsr045",2019,3,2012,7,52
"10.1093/scan/nsr045",2020,13,2012,8,52
"10.1093/scan/nsr046",2012,0,2012,0,18
"10.1093/scan/nsr046",2013,2,2012,1,18
"10.1093/scan/nsr046",2014,0,2012,2,18
"10.1093/scan/nsr046",2015,2,2012,3,18
"10.1093/scan/nsr046",2016,3,2012,4,18
"10.1093/scan/nsr046",2017,3,2012,5,18
"10.1093/scan/nsr046",2018,3,2012,6,18
"10.1093/scan/nsr046",2019,3,2012,7,18
"10.1093/scan/nsr046",2020,2,2012,8,18
"10.1093/scan/nsr052",2012,3,2012,0,22
"10.1093/scan/nsr052",2013,2,2012,1,22
"10.1093/scan/nsr052",2014,4,2012,2,22
"10.1093/scan/nsr052",2015,5,2012,3,22
"10.1093/scan/nsr052",2016,1,2012,4,22
"10.1093/scan/nsr052",2017,0,2012,5,22
"10.1093/scan/nsr052",2018,1,2012,6,22
"10.1093/scan/nsr052",2019,2,2012,7,22
"10.1093/scan/nsr052",2020,4,2012,8,22
"10.1093/scan/nsr053",2012,3,2012,0,62
"10.1093/scan/nsr053",2013,8,2012,1,62
"10.1093/scan/nsr053",2014,5,2012,2,62
"10.1093/scan/nsr053",2015,10,2012,3,62
"10.1093/scan/nsr053",2016,6,2012,4,62
"10.1093/scan/nsr053",2017,10,2012,5,62
"10.1093/scan/nsr053",2018,6,2012,6,62
"10.1093/scan/nsr053",2019,9,2012,7,62
"10.1093/scan/nsr053",2020,5,2012,8,62
"10.1093/scan/nsr055",2012,0,2012,0,19
"10.1093/scan/nsr055",2013,2,2012,1,19
"10.1093/scan/nsr055",2014,1,2012,2,19
"10.1093/scan/nsr055",2015,3,2012,3,19
"10.1093/scan/nsr055",2016,3,2012,4,19
"10.1093/scan/nsr055",2017,2,2012,5,19
"10.1093/scan/nsr055",2018,4,2012,6,19
"10.1093/scan/nsr055",2019,2,2012,7,19
"10.1093/scan/nsr055",2020,2,2012,8,19
"10.1093/scan/nsr059",2012,2,2012,0,56
"10.1093/scan/nsr059",2013,9,2012,1,56
"10.1093/scan/nsr059",2014,5,2012,2,56
"10.1093/scan/nsr059",2015,5,2012,3,56
"10.1093/scan/nsr059",2016,4,2012,4,56
"10.1093/scan/nsr059",2017,8,2012,5,56
"10.1093/scan/nsr059",2018,5,2012,6,56
"10.1093/scan/nsr059",2019,10,2012,7,56
"10.1093/scan/nsr059",2020,8,2012,8,56
"10.1093/scan/nsr061",2012,2,2012,0,81
"10.1093/scan/nsr061",2013,10,2012,1,81
"10.1093/scan/nsr061",2014,15,2012,2,81
"10.1093/scan/nsr061",2015,6,2012,3,81
"10.1093/scan/nsr061",2016,14,2012,4,81
"10.1093/scan/nsr061",2017,9,2012,5,81
"10.1093/scan/nsr061",2018,8,2012,6,81
"10.1093/scan/nsr061",2019,9,2012,7,81
"10.1093/scan/nsr061",2020,8,2012,8,81
"10.1093/scan/nsr062",2012,2,2012,0,19
"10.1093/scan/nsr062",2013,2,2012,1,19
"10.1093/scan/nsr062",2014,1,2012,2,19
"10.1093/scan/nsr062",2015,1,2012,3,19
"10.1093/scan/nsr062",2016,3,2012,4,19
"10.1093/scan/nsr062",2017,1,2012,5,19
"10.1093/scan/nsr062",2018,4,2012,6,19
"10.1093/scan/nsr062",2019,5,2012,7,19
"10.1093/scan/nsr062",2020,0,2012,8,19
"10.1093/scan/nsr064",2012,1,2012,0,67
"10.1093/scan/nsr064",2013,6,2012,1,67
"10.1093/scan/nsr064",2014,3,2012,2,67
"10.1093/scan/nsr064",2015,12,2012,3,67
"10.1093/scan/nsr064",2016,10,2012,4,67
"10.1093/scan/nsr064",2017,4,2012,5,67
"10.1093/scan/nsr064",2018,7,2012,6,67
"10.1093/scan/nsr064",2019,13,2012,7,67
"10.1093/scan/nsr064",2020,11,2012,8,67
"10.1093/scan/nsr065",2012,2,2012,0,30
"10.1093/scan/nsr065",2013,1,2012,1,30
"10.1093/scan/nsr065",2014,5,2012,2,30
"10.1093/scan/nsr065",2015,6,2012,3,30
"10.1093/scan/nsr065",2016,5,2012,4,30
"10.1093/scan/nsr065",2017,4,2012,5,30
"10.1093/scan/nsr065",2018,2,2012,6,30
"10.1093/scan/nsr065",2019,2,2012,7,30
"10.1093/scan/nsr065",2020,3,2012,8,30
"10.1093/scan/nsr066",2012,6,2012,0,78
"10.1093/scan/nsr066",2013,9,2012,1,78
"10.1093/scan/nsr066",2014,14,2012,2,78
"10.1093/scan/nsr066",2015,6,2012,3,78
"10.1093/scan/nsr066",2016,15,2012,4,78
"10.1093/scan/nsr066",2017,5,2012,5,78
"10.1093/scan/nsr066",2018,5,2012,6,78
"10.1093/scan/nsr066",2019,13,2012,7,78
"10.1093/scan/nsr066",2020,5,2012,8,78
"10.1093/scan/nsr072",2012,0,2012,0,26
"10.1093/scan/nsr072",2013,2,2012,1,26
"10.1093/scan/nsr072",2014,6,2012,2,26
"10.1093/scan/nsr072",2015,5,2012,3,26
"10.1093/scan/nsr072",2016,7,2012,4,26
"10.1093/scan/nsr072",2017,4,2012,5,26
"10.1093/scan/nsr072",2018,1,2012,6,26
"10.1093/scan/nsr072",2019,0,2012,7,26
"10.1093/scan/nsr072",2020,1,2012,8,26
"10.1093/scan/nsr077",2013,0,2013,0,48
"10.1093/scan/nsr077",2014,2,2013,1,48
"10.1093/scan/nsr077",2015,2,2013,2,48
"10.1093/scan/nsr077",2016,5,2013,3,48
"10.1093/scan/nsr077",2017,1,2013,4,48
"10.1093/scan/nsr077",2018,0,2013,5,48
"10.1093/scan/nsr077",2019,2,2013,6,48
"10.1093/scan/nsr077",2020,36,2013,7,48
"10.1093/scan/nsr079",2013,2,2013,0,45
"10.1093/scan/nsr079",2014,8,2013,1,45
"10.1093/scan/nsr079",2015,9,2013,2,45
"10.1093/scan/nsr079",2016,5,2013,3,45
"10.1093/scan/nsr079",2017,5,2013,4,45
"10.1093/scan/nsr079",2018,7,2013,5,45
"10.1093/scan/nsr079",2019,3,2013,6,45
"10.1093/scan/nsr079",2020,6,2013,7,45
"10.1093/scan/nsr080",2012,0,2012,0,5
"10.1093/scan/nsr080",2013,1,2012,1,5
"10.1093/scan/nsr080",2014,1,2012,2,5
"10.1093/scan/nsr080",2015,2,2012,3,5
"10.1093/scan/nsr080",2016,0,2012,4,5
"10.1093/scan/nsr080",2017,0,2012,5,5
"10.1093/scan/nsr080",2018,0,2012,6,5
"10.1093/scan/nsr080",2019,1,2012,7,5
"10.1093/scan/nsr080",2020,0,2012,8,5
"10.1093/scan/nsr081",2012,0,2012,0,14
"10.1093/scan/nsr081",2013,1,2012,1,14
"10.1093/scan/nsr081",2014,1,2012,2,14
"10.1093/scan/nsr081",2015,1,2012,3,14
"10.1093/scan/nsr081",2016,2,2012,4,14
"10.1093/scan/nsr081",2017,2,2012,5,14
"10.1093/scan/nsr081",2018,1,2012,6,14
"10.1093/scan/nsr081",2019,0,2012,7,14
"10.1093/scan/nsr081",2020,6,2012,8,14
"10.1093/scan/nsr086",2013,8,2013,0,69
"10.1093/scan/nsr086",2014,8,2013,1,69
"10.1093/scan/nsr086",2015,10,2013,2,69
"10.1093/scan/nsr086",2016,9,2013,3,69
"10.1093/scan/nsr086",2017,9,2013,4,69
"10.1093/scan/nsr086",2018,6,2013,5,69
"10.1093/scan/nsr086",2019,10,2013,6,69
"10.1093/scan/nsr086",2020,9,2013,7,69
"10.1093/scan/nsr087",2013,19,2013,0,176
"10.1093/scan/nsr087",2014,16,2013,1,176
"10.1093/scan/nsr087",2015,25,2013,2,176
"10.1093/scan/nsr087",2016,27,2013,3,176
"10.1093/scan/nsr087",2017,19,2013,4,176
"10.1093/scan/nsr087",2018,19,2013,5,176
"10.1093/scan/nsr087",2019,31,2013,6,176
"10.1093/scan/nsr087",2020,20,2013,7,176
"10.1093/scan/nsr088",2013,3,2013,0,24
"10.1093/scan/nsr088",2014,2,2013,1,24
"10.1093/scan/nsr088",2015,5,2013,2,24
"10.1093/scan/nsr088",2016,2,2013,3,24
"10.1093/scan/nsr088",2017,2,2013,4,24
"10.1093/scan/nsr088",2018,5,2013,5,24
"10.1093/scan/nsr088",2019,1,2013,6,24
"10.1093/scan/nsr088",2020,4,2013,7,24
"10.1093/scan/nsr093",2012,6,2012,0,322
"10.1093/scan/nsr093",2013,15,2012,1,322
"10.1093/scan/nsr093",2014,30,2012,2,322
"10.1093/scan/nsr093",2015,36,2012,3,322
"10.1093/scan/nsr093",2016,51,2012,4,322
"10.1093/scan/nsr093",2017,44,2012,5,322
"10.1093/scan/nsr093",2018,47,2012,6,322
"10.1093/scan/nsr093",2019,60,2012,7,322
"10.1093/scan/nsr093",2020,33,2012,8,322
"10.1093/scan/nsr094",2013,13,2013,0,94
"10.1093/scan/nsr094",2014,4,2013,1,94
"10.1093/scan/nsr094",2015,12,2013,2,94
"10.1093/scan/nsr094",2016,7,2013,3,94
"10.1093/scan/nsr094",2017,16,2013,4,94
"10.1093/scan/nsr094",2018,16,2013,5,94
"10.1093/scan/nsr094",2019,11,2013,6,94
"10.1093/scan/nsr094",2020,15,2013,7,94
"10.1093/scan/nsr098",2013,5,2013,0,28
"10.1093/scan/nsr098",2014,3,2013,1,28
"10.1093/scan/nsr098",2015,6,2013,2,28
"10.1093/scan/nsr098",2016,4,2013,3,28
"10.1093/scan/nsr098",2017,3,2013,4,28
"10.1093/scan/nsr098",2018,4,2013,5,28
"10.1093/scan/nsr098",2019,2,2013,6,28
"10.1093/scan/nsr098",2020,1,2013,7,28
"10.1093/scan/nss002",2013,10,2013,0,146
"10.1093/scan/nss002",2014,15,2013,1,146
"10.1093/scan/nss002",2015,21,2013,2,146
"10.1093/scan/nss002",2016,18,2013,3,146
"10.1093/scan/nss002",2017,29,2013,4,146
"10.1093/scan/nss002",2018,19,2013,5,146
"10.1093/scan/nss002",2019,19,2013,6,146
"10.1093/scan/nss002",2020,15,2013,7,146
"10.1093/scan/nss008",2013,2,2013,0,21
"10.1093/scan/nss008",2014,4,2013,1,21
"10.1093/scan/nss008",2015,1,2013,2,21
"10.1093/scan/nss008",2016,1,2013,3,21
"10.1093/scan/nss008",2017,3,2013,4,21
"10.1093/scan/nss008",2018,3,2013,5,21
"10.1093/scan/nss008",2019,3,2013,6,21
"10.1093/scan/nss008",2020,4,2013,7,21
"10.1093/scan/nss009",2013,5,2013,0,100
"10.1093/scan/nss009",2014,10,2013,1,100
"10.1093/scan/nss009",2015,9,2013,2,100
"10.1093/scan/nss009",2016,16,2013,3,100
"10.1093/scan/nss009",2017,17,2013,4,100
"10.1093/scan/nss009",2018,7,2013,5,100
"10.1093/scan/nss009",2019,23,2013,6,100
"10.1093/scan/nss009",2020,13,2013,7,100
"10.1093/scan/nss014",2013,9,2013,0,94
"10.1093/scan/nss014",2014,14,2013,1,94
"10.1093/scan/nss014",2015,13,2013,2,94
"10.1093/scan/nss014",2016,11,2013,3,94
"10.1093/scan/nss014",2017,14,2013,4,94
"10.1093/scan/nss014",2018,11,2013,5,94
"10.1093/scan/nss014",2019,12,2013,6,94
"10.1093/scan/nss014",2020,10,2013,7,94
"10.1093/scan/nss019",2013,15,2013,0,127
"10.1093/scan/nss019",2014,14,2013,1,127
"10.1093/scan/nss019",2015,22,2013,2,127
"10.1093/scan/nss019",2016,17,2013,3,127
"10.1093/scan/nss019",2017,19,2013,4,127
"10.1093/scan/nss019",2018,8,2013,5,127
"10.1093/scan/nss019",2019,14,2013,6,127
