"target_doi","year","count"
"10.1093/scan/nsv041",2020,3
"10.1093/scan/nsv041",2021,2
"10.1093/scan/nsv042",2016,1
"10.1093/scan/nsv042",2017,1
"10.1093/scan/nsv043",2016,8
"10.1093/scan/nsv043",2017,14
"10.1093/scan/nsv043",2018,30
"10.1093/scan/nsv043",2019,14
"10.1093/scan/nsv043",2020,4
"10.1093/scan/nsv044",2015,2
"10.1093/scan/nsv044",2016,2
"10.1093/scan/nsv044",2017,14
"10.1093/scan/nsv044",2018,6
"10.1093/scan/nsv044",2019,4
"10.1093/scan/nsv044",2020,8
"10.1093/scan/nsv044",2021,4
"10.1093/scan/nsv045",2016,12
"10.1093/scan/nsv045",2017,5
"10.1093/scan/nsv045",2018,13
"10.1093/scan/nsv045",2019,2
"10.1093/scan/nsv045",2020,3
"10.1093/scan/nsv045",2021,7
"10.1093/scan/nsv046",2016,2
"10.1093/scan/nsv046",2017,4
"10.1093/scan/nsv046",2018,5
"10.1093/scan/nsv046",2019,8
"10.1093/scan/nsv046",2020,1
"10.1093/scan/nsv046",2021,1
"10.1093/scan/nsv047",2015,3
"10.1093/scan/nsv047",2016,1
"10.1093/scan/nsv047",2017,1
"10.1093/scan/nsv047",2018,3
"10.1093/scan/nsv048",2016,1
"10.1093/scan/nsv048",2017,2
"10.1093/scan/nsv048",2018,1
"10.1093/scan/nsv048",2020,12
"10.1093/scan/nsv048",2021,1
"10.1093/scan/nsv049",2017,11
"10.1093/scan/nsv049",2018,6
"10.1093/scan/nsv049",2019,11
"10.1093/scan/nsv049",2020,13
"10.1093/scan/nsv049",2021,2
"10.1093/scan/nsv050",2016,2
"10.1093/scan/nsv050",2017,49
"10.1093/scan/nsv050",2018,32
"10.1093/scan/nsv050",2019,17
"10.1093/scan/nsv050",2020,9
"10.1093/scan/nsv050",2021,3
"10.1093/scan/nsv051",2019,2
"10.1093/scan/nsv051",2020,4
"10.1093/scan/nsv052",2016,8
"10.1093/scan/nsv052",2017,14
"10.1093/scan/nsv052",2018,2
"10.1093/scan/nsv053",2016,7
"10.1093/scan/nsv053",2017,4
"10.1093/scan/nsv053",2018,2
"10.1093/scan/nsv053",2019,1
"10.1093/scan/nsv053",2020,4
"10.1093/scan/nsv053",2021,1
"10.1093/scan/nsv054",2016,1
"10.1093/scan/nsv054",2017,1
"10.1093/scan/nsv054",2018,3
"10.1093/scan/nsv054",2019,4
"10.1093/scan/nsv054",2020,1
"10.1093/scan/nsv055",2017,8
"10.1093/scan/nsv055",2018,2
"10.1093/scan/nsv055",2019,6
"10.1093/scan/nsv055",2020,6
"10.1093/scan/nsv055",2021,6
"10.1093/scan/nsv056",2016,12
"10.1093/scan/nsv056",2017,2
"10.1093/scan/nsv056",2018,3
"10.1093/scan/nsv056",2019,1
"10.1093/scan/nsv057",2015,2
"10.1093/scan/nsv057",2016,4
"10.1093/scan/nsv057",2017,18
"10.1093/scan/nsv057",2018,8
"10.1093/scan/nsv057",2019,2
"10.1093/scan/nsv057",2021,6
"10.1093/scan/nsv058",2015,1
"10.1093/scan/nsv058",2017,2
"10.1093/scan/nsv058",2018,7
"10.1093/scan/nsv058",2019,9
"10.1093/scan/nsv058",2020,6
"10.1093/scan/nsv058",2021,3
"10.1093/scan/nsv059",2016,6
"10.1093/scan/nsv059",2017,2
"10.1093/scan/nsv059",2018,12
"10.1093/scan/nsv059",2019,4
"10.1093/scan/nsv059",2020,48
"10.1093/scan/nsv059",2021,12
"10.1093/scan/nsv060",2016,20
"10.1093/scan/nsv060",2017,22
"10.1093/scan/nsv060",2018,12
"10.1093/scan/nsv060",2019,8
"10.1093/scan/nsv060",2020,8
"10.1093/scan/nsv060",2021,22
"10.1093/scan/nsv061",2017,2
"10.1093/scan/nsv061",2018,4
"10.1093/scan/nsv061",2019,6
"10.1093/scan/nsv062",2015,3
"10.1093/scan/nsv062",2016,1
"10.1093/scan/nsv062",2017,1
"10.1093/scan/nsv062",2018,5
"10.1093/scan/nsv062",2019,3
"10.1093/scan/nsv062",2020,3
"10.1093/scan/nsv062",2021,4
"10.1093/scan/nsv063",2016,2
"10.1093/scan/nsv063",2017,14
"10.1093/scan/nsv063",2019,6
"10.1093/scan/nsv063",2020,16
"10.1093/scan/nsv064",2016,2
"10.1093/scan/nsv064",2017,4
"10.1093/scan/nsv064",2018,5
"10.1093/scan/nsv064",2019,3
"10.1093/scan/nsv064",2020,2
"10.1093/scan/nsv064",2021,3
"10.1093/scan/nsv064",,1
"10.1093/scan/nsv065",2016,14
"10.1093/scan/nsv065",2017,20
"10.1093/scan/nsv065",2018,28
"10.1093/scan/nsv065",2019,26
"10.1093/scan/nsv065",2020,6
"10.1093/scan/nsv065",2021,12
"10.1093/scan/nsv066",2015,1
"10.1093/scan/nsv066",2016,10
"10.1093/scan/nsv066",2017,8
"10.1093/scan/nsv066",2018,19
"10.1093/scan/nsv066",2019,13
"10.1093/scan/nsv066",2020,10
"10.1093/scan/nsv066",2021,7
"10.1093/scan/nsv067",2017,6
"10.1093/scan/nsv067",2018,8
"10.1093/scan/nsv067",2021,2
"10.1093/scan/nsv068",2016,4
"10.1093/scan/nsv068",2018,2
"10.1093/scan/nsv068",2019,2
"10.1093/scan/nsv068",2021,8
"10.1093/scan/nsv069",2016,1
"10.1093/scan/nsv069",2017,1
"10.1093/scan/nsv069",2018,5
"10.1093/scan/nsv069",2019,1
"10.1093/scan/nsv069",2020,1
"10.1093/scan/nsv069",2021,3
"10.1093/scan/nsv070",2016,10
"10.1093/scan/nsv070",2017,1
"10.1093/scan/nsv070",2018,5
"10.1093/scan/nsv070",2019,2
"10.1093/scan/nsv070",2020,7
"10.1093/scan/nsv071",2018,5
"10.1093/scan/nsv071",2019,5
"10.1093/scan/nsv071",2020,4
"10.1093/scan/nsv071",2021,3
"10.1093/scan/nsv072",2016,5
"10.1093/scan/nsv072",2018,6
"10.1093/scan/nsv072",2019,1
"10.1093/scan/nsv072",2020,2
"10.1093/scan/nsv072",2021,1
"10.1093/scan/nsv073",2017,4
"10.1093/scan/nsv073",2020,10
"10.1093/scan/nsv073",2021,6
"10.1093/scan/nsv074",2016,2
"10.1093/scan/nsv074",2017,4
"10.1093/scan/nsv074",2018,8
"10.1093/scan/nsv074",2019,4
"10.1093/scan/nsv074",2020,4
"10.1093/scan/nsv075",2015,1
"10.1093/scan/nsv075",2016,1
"10.1093/scan/nsv075",2017,3
"10.1093/scan/nsv075",2018,6
"10.1093/scan/nsv075",2019,10
"10.1093/scan/nsv075",2020,3
"10.1093/scan/nsv075",2021,2
"10.1093/scan/nsv076",2016,2
"10.1093/scan/nsv076",2017,16
"10.1093/scan/nsv076",2018,12
"10.1093/scan/nsv076",2019,12
"10.1093/scan/nsv076",2020,28
"10.1093/scan/nsv076",2021,18
"10.1093/scan/nsv077",2017,2
"10.1093/scan/nsv077",2018,1
"10.1093/scan/nsv077",2019,3
"10.1093/scan/nsv077",2020,4
"10.1093/scan/nsv078",2016,3
"10.1093/scan/nsv078",2017,7
"10.1093/scan/nsv078",2018,6
"10.1093/scan/nsv078",2019,3
"10.1093/scan/nsv078",2020,2
"10.1093/scan/nsv079",2016,6
"10.1093/scan/nsv079",2017,4
"10.1093/scan/nsv079",2018,12
"10.1093/scan/nsv079",2020,10
"10.1093/scan/nsv079",2021,4
"10.1093/scan/nsv080",2017,4
"10.1093/scan/nsv080",2018,10
"10.1093/scan/nsv080",2020,8
"10.1093/scan/nsv080",2021,2
"10.1093/scan/nsv081",2016,8
"10.1093/scan/nsv081",2017,12
"10.1093/scan/nsv081",2018,12
"10.1093/scan/nsv081",2019,20
"10.1093/scan/nsv081",2020,2
"10.1093/scan/nsv081",,2
"10.1093/scan/nsv082",2015,6
"10.1093/scan/nsv082",2016,8
"10.1093/scan/nsv082",2017,28
"10.1093/scan/nsv082",2018,60
"10.1093/scan/nsv082",2019,40
"10.1093/scan/nsv082",2020,32
"10.1093/scan/nsv082",2021,34
"10.1093/scan/nsv083",2016,1
"10.1093/scan/nsv083",2017,7
"10.1093/scan/nsv083",2018,5
"10.1093/scan/nsv083",2019,6
"10.1093/scan/nsv083",2020,2
"10.1093/scan/nsv083",2021,2
"10.1093/scan/nsv083",,1
"10.1093/scan/nsv084",2016,4
"10.1093/scan/nsv084",2017,14
"10.1093/scan/nsv084",2018,12
"10.1093/scan/nsv084",2019,32
"10.1093/scan/nsv084",2020,16
"10.1093/scan/nsv084",2021,4
"10.1093/scan/nsv085",2017,4
"10.1093/scan/nsv085",2018,6
"10.1093/scan/nsv085",2019,1
"10.1093/scan/nsv085",2020,1
"10.1093/scan/nsv085",2021,5
"10.1093/scan/nsv086",2015,2
"10.1093/scan/nsv086",2016,16
"10.1093/scan/nsv086",2017,36
"10.1093/scan/nsv086",2018,34
"10.1093/scan/nsv086",2019,20
"10.1093/scan/nsv086",2020,10
"10.1093/scan/nsv086",2021,4
"10.1093/scan/nsv087",2016,16
"10.1093/scan/nsv087",2017,12
"10.1093/scan/nsv087",2018,2
"10.1093/scan/nsv087",2020,2
"10.1093/scan/nsv087",2021,6
"10.1093/scan/nsv088",2017,17
"10.1093/scan/nsv088",2018,3
"10.1093/scan/nsv088",2019,3
"10.1093/scan/nsv088",2020,2
"10.1093/scan/nsv088",2021,2
"10.1093/scan/nsv089",2017,6
"10.1093/scan/nsv089",2019,2
"10.1093/scan/nsv089",2021,2
"10.1093/scan/nsv090",2014,1
"10.1093/scan/nsv090",2016,3
"10.1093/scan/nsv090",2017,8
"10.1093/scan/nsv090",2018,3
"10.1093/scan/nsv090",2019,10
"10.1093/scan/nsv090",2020,6
"10.1093/scan/nsv090",2021,6
"10.1093/scan/nsv090",,1
"10.1093/scan/nsv091",2016,1
"10.1093/scan/nsv091",2017,6
"10.1093/scan/nsv091",2018,1
"10.1093/scan/nsv091",2019,2
"10.1093/scan/nsv091",2020,1
"10.1093/scan/nsv092",2016,12
"10.1093/scan/nsv092",2017,36
"10.1093/scan/nsv092",2018,20
"10.1093/scan/nsv092",2019,36
"10.1093/scan/nsv092",2020,40
"10.1093/scan/nsv092",2021,10
"10.1093/scan/nsv093",2017,2
"10.1093/scan/nsv093",2018,1
"10.1093/scan/nsv093",2019,5
"10.1093/scan/nsv094",2015,8
"10.1093/scan/nsv094",2016,8
"10.1093/scan/nsv094",2017,4
"10.1093/scan/nsv094",2018,12
"10.1093/scan/nsv094",2019,12
"10.1093/scan/nsv094",2020,14
"10.1093/scan/nsv094",2021,2
"10.1093/scan/nsv095",2015,2
"10.1093/scan/nsv095",2016,14
"10.1093/scan/nsv095",2017,26
"10.1093/scan/nsv095",2018,28
"10.1093/scan/nsv095",2019,16
